Electricity_Tariff__c,PES_Area__c,Profile Class,Tariff Type,Usage Band Min,Usage Band Max,Earliest Contract Start Date,Latest Contract Start Date,Daily Standing Charge,Monthly Standing Charge,Quarterly Standing Charge,Daily Standing Charge AMR,Monthly Standing Charge AMR,Quarterly Standing Charge AMR,Unit Rate,Night Unit Rate,Evening Weekend Unit Rate,FIT Charge,Pricing Start,Pricing End
a0h1B00000FLP7M,a0Z30000004RlDQ,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,28.09,,,,,,14.08,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDQ,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,34.59,,,,,,14.97,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDQ,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,14.33,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDQ,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,13.65,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDQ,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,13.72,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDQ,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,13.72,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDQ,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.53,,,,,,13.74,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDQ,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,38.03,,,,,,14.6,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.36,,13.24,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.21,,13.1,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.22,,13.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.2,,13.09,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.22,,13.11,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,30.86,,,,,,17.13,,14.02,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.96,,13.6,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.75,,13.39,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.78,,13.43,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.84,,13.49,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.85,,13.5,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.37,,,,,,16.74,,14.39,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.72,,13.87,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.58,,13.72,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.62,,13.77,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.65,,13.79,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.65,,13.79,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.65,,,,,,16.51,,14.65,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.26,11.81,13.82,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.11,11.66,13.68,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.12,11.67,13.69,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.1,11.65,13.67,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,16.12,11.67,13.69,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,30.86,,,,,,17.03,12.58,14.6,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.89,12.12,14.2,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.68,11.91,13.99,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.71,11.94,14.03,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.77,12,14.08,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,15.78,12.01,14.09,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.37,,,,,,16.67,12.9,14.98,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.67,12.45,14.43,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.53,12.3,14.29,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.57,12.35,14.33,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.6,12.38,14.36,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,15.6,12.37,14.36,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.65,,,,,,16.46,13.23,15.22,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,14.51,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,14.37,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,14.38,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,14.36,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.36,,,,,,14.38,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,30.86,,,,,,15.29,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,14.56,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,14.35,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,14.39,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,14.45,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,24.87,,,,,,14.46,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.37,,,,,,15.35,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,14.62,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,14.48,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,14.52,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,14.55,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.15,,,,,,14.55,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDV,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.65,,,,,,15.41,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,16.13,,14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.97,,13.84,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.94,,13.81,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.96,,13.83,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.98,,13.85,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,30.46,,,,,,16.89,,14.76,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.56,,13.89,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.38,,13.71,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.36,,13.69,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.44,,13.77,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.45,,13.78,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.56,,,,,,16.34,,14.67,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,15.38,,14,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.87,,13.5,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.88,,13.5,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.87,,13.49,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,15,,13.62,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,40.03,,,,,,15.86,,14.48,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,16.09,12.84,14.78,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.93,12.68,14.61,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.9,12.65,14.58,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.92,12.67,14.6,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.94,12.69,14.62,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,30.46,,,,,,16.85,13.6,15.53,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.54,12.71,14.66,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.36,12.54,14.49,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.34,12.51,14.46,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.42,12.6,14.55,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.43,12.6,14.56,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.56,,,,,,16.32,13.49,15.45,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,15.37,12.87,14.73,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.87,12.37,14.22,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.87,12.37,14.23,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.86,12.37,14.22,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.99,12.49,14.35,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,40.03,,,,,,15.85,13.35,15.21,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,16.07,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.9,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.87,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.89,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,23.96,,,,,,15.91,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,30.46,,,,,,16.82,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.62,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.45,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.42,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.5,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.06,,,,,,15.51,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,35.56,,,,,,16.4,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,15.43,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.93,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.94,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,14.93,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.53,,,,,,15.06,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDa,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,40.03,,,,,,15.92,,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,15.22,11.54,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,15.05,11.36,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,15.06,11.37,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,15.04,11.35,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,15.06,11.37,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,31.99,,,,,,15.97,12.28,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.85,,,,,,14.9,11.63,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.85,,,,,,14.59,11.32,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.85,,,,,,14.62,11.35,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.85,,,,,,14.67,11.39,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,29.85,,,,,,14.68,11.4,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7M,a0Z30000004RlDf,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,36.35,,,,,,15.57,12.29,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.73,,,,,,14.8,11.99,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.73,,,,,,14.13,11.31,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.73,,,,,,14.17,11.35,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.73,,,,,,14.14,11.33,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,50000,99999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,33.73,,,,,,14.21,11.39,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7R,a0Z30000004RlDf,1,1,100000,99999999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,40.23,,,,,,15.07,12.25,,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,0,4999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,17.04,,12.88,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,5000,9999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,16.86,,12.71,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,10000,19999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,16.87,,12.72,,2020-09-14T00:00:00Z,
a0h1B00000FLP7H,a0Z30000004RlDf,1,1,20000,49999,2020-09-14T00:00:00Z,2021-02-28T00:00:00Z,25.49,,,,,,16.85,,12.7,,2020-09-14T00:00:00Z,
